contest_id,contest_name,index,problem_name,tags,start_time,end_time,link
1889,Codeforces Round 906 (Div. 1),D,Game of Stacks,"['brute force', 'dfs and similar', 'graphs', 'implementation', 'trees']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1889/problem/D
1889,Codeforces Round 906 (Div. 1),E,Doremy's Swapping Trees,"['dfs and similar', 'graphs', 'trees']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1889/problem/E
1889,Codeforces Round 906 (Div. 1),F,Doremy's Average Tree,"['data structures', 'dp', 'greedy', 'trees']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1889/problem/F
1890,Codeforces Round 906 (Div. 2),A,Doremy's Paint 3,['constructive algorithms'],2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/A
1890,Codeforces Round 906 (Div. 2),B,Qingshan Loves Strings,"['constructive algorithms', 'implementation']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/B
1890,Codeforces Round 906 (Div. 2),C,Qingshan Loves Strings 2,"['constructive algorithms', 'implementation', 'two pointers']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/C
1890,Codeforces Round 906 (Div. 2),D,Doremy's Connecting Plan,"['graphs', 'greedy', 'math', 'sortings']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/D
1890,Codeforces Round 906 (Div. 2),E1,Doremy's Drying Plan (Easy Version),"['brute force', 'data structures', 'dp']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/E1
1890,Codeforces Round 906 (Div. 2),E2,Doremy's Drying Plan (Hard Version),"['data structures', 'dp']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/E2
1890,Codeforces Round 906 (Div. 2),F,Game of Stacks,"['dfs and similar', 'graphs', 'implementation', 'trees']",2023.10.28 14:35,2023.10.28 17:5,https://codeforces.com/contest/1890/problem/F
1887,Codeforces Round 905 (Div. 1),A1,Dances (Easy version),"['binary search', 'greedy', 'sortings']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/A1
1887,Codeforces Round 905 (Div. 1),A2,Dances (Hard Version),"['binary search', 'greedy', 'implementation', 'sortings']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/A2
1887,Codeforces Round 905 (Div. 1),B,Time Travel,"['binary search', 'graphs', 'shortest paths']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/B
1887,Codeforces Round 905 (Div. 1),C,Minimum Array,"['binary search', 'brute force', 'constructive algorithms', 'data structures', 'greedy', 'hashing', 'two pointers']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/C
1887,Codeforces Round 905 (Div. 1),D,Split,"['binary search', 'data structures', 'divide and conquer', 'dsu', 'math', 'trees', 'two pointers']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/D
1887,Codeforces Round 905 (Div. 1),E,Good Colorings,"['binary search', 'constructive algorithms', 'graphs', 'interactive']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/E
1887,Codeforces Round 905 (Div. 1),F,Minimum Segments,['constructive algorithms'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1887/problem/F
1888,Codeforces Round 905 (Div. 2),A,Chemistry,['strings'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/A
1888,Codeforces Round 905 (Div. 2),B,Raspberries,"['math', 'number theory']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/B
1888,Codeforces Round 905 (Div. 2),C,You Are So Beautiful,['data structures'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/C
1888,Codeforces Round 905 (Div. 2),D1,Dances (Easy version),"['binary search', 'greedy']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/D1
1888,Codeforces Round 905 (Div. 2),D2,Dances (Hard Version),"['binary search', 'brute force', 'greedy', 'math']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/D2
1888,Codeforces Round 905 (Div. 2),E,Time Travel,"['binary search', 'data structures', 'graphs', 'implementation', 'shortest paths']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/E
1888,Codeforces Round 905 (Div. 2),F,Minimum Array,"['binary search', 'data structures', 'greedy', 'math']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1888/problem/F
1883,Codeforces Round 905 (Div. 3),A,Morning,['math'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/A
1883,Codeforces Round 905 (Div. 3),B,Chemistry,['strings'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/B
1883,Codeforces Round 905 (Div. 3),C,Raspberries,"['dp', 'math']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/C
1883,Codeforces Round 905 (Div. 3),D,In Love,"['data structures', 'greedy']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/D
1883,Codeforces Round 905 (Div. 3),E,Look Back,"['bitmasks', 'greedy']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/E
1883,Codeforces Round 905 (Div. 3),F,You Are So Beautiful,['data structures'],2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/F
1883,Codeforces Round 905 (Div. 3),G1,Dances (Easy version),"['binary search', 'greedy', 'two pointers']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/G1
1883,Codeforces Round 905 (Div. 3),G2,Dances (Hard Version),"['binary search', 'greedy', 'sortings', 'two pointers']",2023.10.22 11:5,2023.10.22 13:5,https://codeforces.com/contest/1883/problem/G2
1884,Codeforces Round 904 (Div. 2),A,Simple Design,"['brute force', 'greedy', 'math']",2023.10.22 7:5,2023.10.22 9:5,https://codeforces.com/contest/1884/problem/A
1884,Codeforces Round 904 (Div. 2),B,Haunted House,"['binary search', 'greedy', 'math', 'two pointers']",2023.10.22 7:5,2023.10.22 9:5,https://codeforces.com/contest/1884/problem/B
1884,Codeforces Round 904 (Div. 2),C,Medium Design,"['brute force', 'data structures', 'dp', 'greedy', 'sortings']",2023.10.22 7:5,2023.10.22 9:5,https://codeforces.com/contest/1884/problem/C
1884,Codeforces Round 904 (Div. 2),D,Counting Rhyme,"['dp', 'math', 'number theory']",2023.10.22 7:5,2023.10.22 9:5,https://codeforces.com/contest/1884/problem/D
1884,Codeforces Round 904 (Div. 2),E,Hard Design,"['greedy', 'implementation', 'math']",2023.10.22 7:5,2023.10.22 9:5,https://codeforces.com/contest/1884/problem/E
1881,Codeforces Round 903 (Div. 3),A,Don't Try to Count,"['brute force', 'strings']",2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/A
1881,Codeforces Round 903 (Div. 3),B,Three Threadlets,['math'],2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/B
1881,Codeforces Round 903 (Div. 3),C,Perfect Square,"['brute force', 'implementation']",2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/C
1881,Codeforces Round 903 (Div. 3),D,Divide and Equalize,"['math', 'number theory']",2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/D
1881,Codeforces Round 903 (Div. 3),E,Block Sequence,['dp'],2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/E
1881,Codeforces Round 903 (Div. 3),F,Minimum Maximum Distance,"['dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees']",2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/F
1881,Codeforces Round 903 (Div. 3),G,Anya and the Mysterious String,"['binary search', 'data structures']",2023.10.12 14:35,2023.10.12 16:50,https://codeforces.com/contest/1881/problem/G
1886,Educational Codeforces Round 156 (Rated for Div. 2),A,Sum of Three,"['brute force', 'constructive algorithms', 'math']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/A
1886,Educational Codeforces Round 156 (Rated for Div. 2),B,Fear of the Dark,"['binary search', 'geometry', 'math']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/B
1886,Educational Codeforces Round 156 (Rated for Div. 2),C,Decreasing String,"['implementation', 'strings']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/C
1886,Educational Codeforces Round 156 (Rated for Div. 2),D,Monocarp and the Set,"['combinatorics', 'data structures', 'math']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/D
1886,Educational Codeforces Round 156 (Rated for Div. 2),E,I Wanna be the Team Leader,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'math', 'sortings', 'two pointers']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/E
1886,Educational Codeforces Round 156 (Rated for Div. 2),F,Diamond Theft,"['data structures', 'greedy']",2023.10.9 14:35,2023.10.9 16:35,https://codeforces.com/contest/1886/problem/F
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",A,Helmets in Night Light,"['greedy', 'sortings']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/A
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",B,Effects of Anti Pimples,"['combinatorics', 'number theory', 'sortings']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/B
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",C,Autosynthesis,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'sortings']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/C
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",D,Lexichromatography,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'two pointers']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/D
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",E,Ball-Stackable,"['constructive algorithms', 'data structures', 'dp', 'trees']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/E
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",F,Indefinite Clownfish,"['binary search', 'graphs']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/F
1876,"Codeforces Round 902 (Div. 1, based on COMPFEST 15 - Final Round)",G,Clubstep,"['binary search', 'brute force', 'data structures', 'greedy', 'trees']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1876/problem/G
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",A,Goals of Victory,['math'],2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/A
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",B,Helmets in Night Light,"['binary search', 'greedy', 'sortings']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/B
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",C,Joyboard,"['math', 'number theory']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/C
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",D,Effects of Anti Pimples,"['combinatorics', 'number theory', 'sortings']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/D
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",E,Autosynthesis,"['constructive algorithms', 'graphs', 'implementation']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/E
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",F,Lexichromatography,"['combinatorics', 'dsu']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/F
1877,"Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)",G,Ball-Stackable,"['constructive algorithms', 'data structures', 'dp', 'trees']",2023.10.8 9:5,2023.10.8 11:35,https://codeforces.com/contest/1877/problem/G
1874,Codeforces Round 901 (Div. 1),A,Jellyfish and Game,"['brute force', 'games', 'greedy', 'implementation']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/A
1874,Codeforces Round 901 (Div. 1),B,Jellyfish and Math,"['bitmasks', 'brute force', 'dfs and similar', 'dp', 'graphs', 'shortest paths']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/B
1874,Codeforces Round 901 (Div. 1),C,Jellyfish and EVA,"['dp', 'graphs', 'greedy', 'math', 'probabilities']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/C
1874,Codeforces Round 901 (Div. 1),D,Jellyfish and Miku,"['divide and conquer', 'dp', 'math', 'probabilities']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/D
1874,Codeforces Round 901 (Div. 1),E,Jellyfish and Hack,"['dp', 'math']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/E
1874,Codeforces Round 901 (Div. 1),F,Jellyfish and OEIS,['dp'],2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/F
1874,Codeforces Round 901 (Div. 1),G,Jellyfish and Inscryption,['dp'],2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1874/problem/G
1875,Codeforces Round 901 (Div. 2),A,Jellyfish and Undertale,"['brute force', 'greedy']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/A
1875,Codeforces Round 901 (Div. 2),B,Jellyfish and Game,"['brute force', 'greedy', 'implementation']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/B
1875,Codeforces Round 901 (Div. 2),C,Jellyfish and Green Apple,"['bitmasks', 'greedy', 'math', 'number theory']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/C
1875,Codeforces Round 901 (Div. 2),D,Jellyfish and Mex,['dp'],2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/D
1875,Codeforces Round 901 (Div. 2),E,Jellyfish and Math,"['bitmasks', 'dfs and similar', 'dp', 'graphs']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/E
1875,Codeforces Round 901 (Div. 2),F,Jellyfish and EVA,"['dp', 'graphs', 'greedy', 'math', 'probabilities']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/F
1875,Codeforces Round 901 (Div. 2),G,Jellyfish and Miku,"['dp', 'math', 'probabilities']",2023.9.30 14:35,2023.9.30 17:35,https://codeforces.com/contest/1875/problem/G
1878,Codeforces Round 900 (Div. 3),A,How Much Does Daytona Cost?,['greedy'],2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/A
1878,Codeforces Round 900 (Div. 3),B,Aleksa and Stack,"['constructive algorithms', 'math']",2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/B
1878,Codeforces Round 900 (Div. 3),C,Vasilije in Cacak,['math'],2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/C
1878,Codeforces Round 900 (Div. 3),D,Reverse Madness,"['data structures', 'greedy']",2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/D
1878,Codeforces Round 900 (Div. 3),E,Iva & Pav,"['binary search', 'bitmasks', 'data structures', 'greedy']",2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/E
1878,Codeforces Round 900 (Div. 3),F,Vasilije Loves Number Theory,"['brute force', 'math', 'number theory']",2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/F
1878,Codeforces Round 900 (Div. 3),G,wxhtzdy ORO Tree,"['binary search', 'bitmasks', 'brute force', 'data structures', 'dfs and similar', 'implementation', 'trees']",2023.9.26 14:35,2023.9.26 16:50,https://codeforces.com/contest/1878/problem/G
1882,Codeforces Round 899 (Div. 2),A,Increasing Sequence,['greedy'],2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/A
1882,Codeforces Round 899 (Div. 2),B,Sets and Union,"['bitmasks', 'brute force', 'constructive algorithms', 'greedy']",2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/B
1882,Codeforces Round 899 (Div. 2),C,Card Game,"['brute force', 'greedy']",2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/C
1882,Codeforces Round 899 (Div. 2),D,Tree XOR,"['bitmasks', 'dfs and similar', 'dp', 'greedy', 'trees']",2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/D
1882,Codeforces Round 899 (Div. 2),E1,Two Permutations (Easy Version),"['brute force', 'constructive algorithms', 'greedy', 'number theory']",2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/E1
1882,Codeforces Round 899 (Div. 2),E2,Two Permutations (Hard Version),['constructive algorithms'],2023.9.25 14:35,2023.9.25 16:35,https://codeforces.com/contest/1882/problem/E2
1879,Educational Codeforces Round 155 (Rated for Div. 2),A,Rigged!,['greedy'],2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/A
1879,Educational Codeforces Round 155 (Rated for Div. 2),B,Chips on the Board,"['constructive algorithms', 'greedy']",2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/B
1879,Educational Codeforces Round 155 (Rated for Div. 2),C,Make it Alternating,"['combinatorics', 'dp', 'greedy']",2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/C
1879,Educational Codeforces Round 155 (Rated for Div. 2),D,Sum of XOR Functions,"['bitmasks', 'combinatorics', 'divide and conquer', 'dp', 'math']",2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/D
1879,Educational Codeforces Round 155 (Rated for Div. 2),E,Interactive Game with Coloring,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'implementation', 'interactive', 'trees']",2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/E
1879,Educational Codeforces Round 155 (Rated for Div. 2),F,Last Man Standing,"['brute force', 'data structures', 'number theory']",2023.9.24 14:35,2023.9.24 16:35,https://codeforces.com/contest/1879/problem/F
1873,Codeforces Round 898 (Div. 4),A,Short Sort,"['brute force', 'implementation']",2023.9.21 14:35,2023.9.21 17:5,https://codeforces.com/contest/1873/problem/A
1873,Codeforces Round 898 (Div. 4),B,Good Kid,"['brute force', 'greedy', 'math']",2023.9.21 14:35,2023.9.21 17:5,https://codeforces.com/contest/1873/problem/B
